Name,Frequency
Lovell,0.000201962
Choate,0.000201962
Abrahamson,0.000201962
Mesteth,0.000201962
Whitaker,0.00020108
Bullock,0.00020108
Gillespie,0.00020108
Eldridge,0.00020108
Nieto,0.00020108
Brant,0.00020108
Fragua,0.00020108
Sweeney,0.000200198
Irwin,0.000200198
Springer,0.000200198
Brien,0.000200198
Dudley,0.000199316
Whitney,0.000199316
Madison,0.000199316
Posey,0.000199316
Donahue,0.000198434
Downey,0.000198434
Mccauley,0.000198434
Lafromboise,0.000198434
Hanna,0.000197552
Talley,0.000197552
Cavanaugh,0.000197552
Stanton,0.000196671
Mcneil,0.000196671
Wofford,0.000196671
Charette,0.000196671
Steve,0.000196671
Gene,0.000196671
Beyale,0.000196671
Bitsui,0.000196671
Acosta,0.000195789
Hatcher,0.000195789
Herbert,0.000195789
Parish,0.000195789
Metoxen,0.000195789
Yahola,0.000195789
Mclean,0.000194907
Sanford,0.000194907
Murdock,0.000194907
Mcmillian,0.000194907
Nosie,0.000194907
Khan,0.000194025
Woodard,0.000194025
Coffey,0.000194025
Jacob,0.000194025
Ferris,0.000194025
Wadsworth,0.000194025
Zimmerman,0.000193143
Dickerson,0.000193143
Alford,0.000193143
Franks,0.000193143
Slater,0.000192261
Chamberlain,0.000192261
Hastings,0.000192261
Rouse,0.000192261
Tipton,0.000192261
Reece,0.000192261
Leclair,0.000192261
Osceola,0.000192261
Redeagle,0.000192261
Barron,0.000191379
Rush,0.000191379
Archer,0.000191379
Holman,0.000191379
Hyde,0.000191379
Jamison,0.000191379
Conklin,0.000191379
Vanwinkle,0.000191379
Larocque,0.000191379
Quam,0.000191379
Buffalo,0.000191379
Bradshaw,0.000190497
Mercer,0.000190497
Penn,0.000190497
Thayer,0.000190497
Lansing,0.000190497
Jimmie,0.000190497
Bitsilly,0.000190497
Lara,0.000189615
Petersen,0.000189615
Jacobson,0.000189615
Mcleod,0.000189615
Locke,0.000189615
Mckinley,0.000189615
Hanley,0.000189615
Cree,0.000189615
Clairmont,0.000189615
Hurst,0.000188733
Morse,0.000188733
Pennington,0.000188733
